document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id,flow_variant,flow_type
78003699,Credit,2020-12-01,-6581.3,-1.0,31043,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-21135.56,-1.0,54857,,,,,,main,CashFlow
78003699,Credit,2020-12-01,-12845.46,-1.0,59473,,,,,,main,CashFlow
78003700,Credit,2020-09-16,-14112.1,-1.0,59094,,,,,,main,CashFlow
78003700,Credit,2020-09-16,-20491.94,-1.0,23454,,,,,,main,CashFlow
78003700,Credit,2020-09-16,-19279.94,-1.0,23454,,,,,,main,CashFlow
78003700,Credit,2020-09-16,-3845.83,-1.0,10211,,,,,,main,CashFlow
78003700,Debit,2020-09-16,-3882.63,-1.0,12767,,,,,,main,CashFlow
78003700,Credit,2020-09-16,-9198.61,-1.0,22231,,,,,,main,CashFlow
78003700,Debit,2020-09-16,-4848.53,-1.0,59150,,,,,,main,CashFlow
78003700,Debit,2020-09-16,-10897.66,-1.0,15842,,,,,,main,CashFlow
78003700,Credit,2020-09-16,-19277.12,-1.0,41493,,,,,,main,CashFlow
78003700,Debit,2020-09-16,-3.13,-1.0,51846,,,,,,main,CashFlow
78003700,Credit,2020-09-16,-17670.11,-1.0,19210,,,,,,main,CashFlow
78003700,Debit,2020-09-16,-2492.4,-1.0,22231,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-28993.45,-1.0,50672,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-27832.84,-1.0,54859,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-34172.97,-1.0,54859,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-78593.11,-1.0,19210,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-22114.98,-1.0,31043,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-19498.51,-1.0,46012,,,,,,main,CashFlow
78003701,Credit,2022-07-06,-55598.46,-1.0,12773,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-60115.69,-1.0,31043,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-69458.67,-1.0,26169,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-13664.49,-1.0,23454,,,,,,main,CashFlow
78003701,Debit,2022-07-06,-108721.18,-1.0,39126,,,,,,main,CashFlow
78003701,Credit,2022-07-06,-36728.16,-1.0,10211,,,,,,main,CashFlow
78003701,Credit,2022-07-06,-94208.72,-1.0,16272,,,,,,main,CashFlow
78003701,Credit,2022-07-06,-38708.77,-1.0,31043,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-43518.78,-1.0,59094,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-10197.29,-1.0,56495,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-2828.67,-1.0,40871,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-29144.03,-1.0,10211,,,,,,main,CashFlow
78003702,Debit,2023-01-14,-5358.72,-1.0,51846,,,,,,main,CashFlow
78003702,Debit,2023-01-14,-29204.18,-1.0,12773,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-22803.55,-1.0,16616,,,,,,main,CashFlow
78003702,Debit,2023-01-14,-84123.07,-1.0,48510,,,,,,main,CashFlow
78003702,Debit,2023-01-14,-5532.86,-1.0,48510,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-25674.57,-1.0,26169,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-7139.15,-1.0,52432,,,,,,main,CashFlow
78003702,Debit,2023-01-14,-12457.3,-1.0,36344,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-4195.58,-1.0,52432,,,,,,main,CashFlow
78003702,Debit,2023-01-14,-24199.89,-1.0,26064,,,,,,main,CashFlow
78003702,Debit,2023-01-14,-16456.9,-1.0,46012,,,,,,main,CashFlow
78003702,Credit,2023-01-14,-25865.46,-1.0,16272,,,,,,main,CashFlow
78003703,Credit,2023-05-11,-5632590.12,-1.0,12773,,,,,,main,CashFlow
78003703,Credit,2023-05-11,-86422.53,-1.0,15842,,,,,,main,CashFlow
78003703,Debit,2023-05-11,-5431174.42,-1.0,40871,,,,,,main,CashFlow
78003703,Credit,2023-05-11,-434966.64,-1.0,19210,,,,,,main,CashFlow
78003703,Debit,2023-05-11,-14014846.29,-1.0,56495,,,,,,main,CashFlow
78003704,Credit,2024-07-07,-16448.57,-1.0,12773,,,,,,main,CashFlow
78003704,Debit,2024-07-07,-977717.19,-1.0,48685,,,,,,main,CashFlow
78003704,Credit,2024-07-07,-1711378.23,-1.0,19210,,,,,,main,CashFlow
78003704,Debit,2024-07-07,-352423.42,-1.0,56495,,,,,,main,CashFlow
78003704,Credit,2024-07-07,-9970.1,-1.0,12071,,,,,,main,CashFlow
78003704,Credit,2024-07-07,-2624546.85,-1.0,17086,,,,,,main,CashFlow
78003704,Debit,2024-07-07,-1307515.64,-1.0,35814,,,,,,main,CashFlow
78003706,Credit,2024-11-11,-74982.11,-1.0,59150,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-59623.39,-1.0,16629,,,,,,main,CashFlow
78003706,Credit,2024-11-11,-621220.21,-1.0,12767,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-299147.16,-1.0,12773,,,,,,main,CashFlow
78003706,Credit,2024-11-11,-426724.39,-1.0,12307,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-10216.62,-1.0,36344,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-3341.0,-1.0,10211,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-134077.25,-1.0,32395,,,,,,main,CashFlow
78003706,Credit,2024-11-11,-132628.16,-1.0,16272,,,,,,main,CashFlow
78003706,Credit,2024-11-11,-10057.68,-1.0,59150,,,,,,main,CashFlow
78003706,Credit,2024-11-11,-275609.6,-1.0,55167,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-169282.3,-1.0,41493,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-152123.03,-1.0,16272,,,,,,main,CashFlow
78003706,Credit,2024-11-11,-738.13,-1.0,15842,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-229114.41,-1.0,35814,,,,,,main,CashFlow
78003706,Debit,2024-11-11,-1114.56,-1.0,26169,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-454623.09,-1.0,51846,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-132246.54,-1.0,48685,,,,,,main,CashFlow
78003707,Debit,2024-03-15,-39564.63,-1.0,59094,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-98489.97,-1.0,51846,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-261634.59,-1.0,50672,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-43327.06,-1.0,59150,,,,,,main,CashFlow
78003707,Debit,2024-03-15,-1385254.13,-1.0,54859,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-72947.75,-1.0,16629,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-191900.15,-1.0,36344,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-281051.32,-1.0,45399,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-14142.67,-1.0,12767,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-90600.12,-1.0,12773,,,,,,main,CashFlow
78003707,Debit,2024-03-15,-183592.85,-1.0,12307,,,,,,main,CashFlow
78003707,Debit,2024-03-15,-9870.56,-1.0,32395,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-353147.87,-1.0,12773,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-732298.19,-1.0,35814,,,,,,main,CashFlow
78003707,Credit,2024-03-15,-374348.51,-1.0,48685,,,,,,main,CashFlow
78003708,Credit,2021-11-21,-2751901.46,-1.0,15842,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-1276438.0,-1.0,22231,,,,,,main,CashFlow
78003708,Credit,2021-11-21,-253508.5,-1.0,54857,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-10628531.08,-1.0,55167,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-3431150.82,-1.0,56495,,,,,,main,CashFlow
78003708,Credit,2021-11-21,-4554514.34,-1.0,59150,,,,,,main,CashFlow
78003708,Credit,2021-11-21,-2163492.14,-1.0,56495,,,,,,main,CashFlow
78003708,Credit,2021-11-21,-1893977.11,-1.0,54859,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-1793210.15,-1.0,45399,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-3027394.32,-1.0,48685,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-1004039.25,-1.0,10211,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-570269.73,-1.0,15842,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-189606.18,-1.0,26169,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-5616858.43,-1.0,59094,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-3479.33,-1.0,46012,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-1181573.63,-1.0,36344,,,,,,main,CashFlow
78003708,Debit,2021-11-21,-6311243.76,-1.0,41645,,,,,,main,CashFlow
78003708,Credit,2021-11-21,-1651425.72,-1.0,39126,,,,,,main,CashFlow
78003708,Credit,2021-11-21,-2344706.05,-1.0,12767,,,,,,main,CashFlow
78003709,Credit,2024-12-01,-54289.12,-1.0,59094,,,,,,main,CashFlow
78003709,Credit,2024-12-01,-104498.38,-1.0,41645,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-23375.62,-1.0,32395,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-39854.4,-1.0,26064,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-12693.22,-1.0,19210,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-29614.72,-1.0,16629,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-85812.08,-1.0,26169,,,,,,main,CashFlow
78003709,Credit,2024-12-01,-48229.0,-1.0,46012,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-23335.99,-1.0,40871,,,,,,main,CashFlow
78003709,Credit,2024-12-01,-29581.12,-1.0,15015,,,,,,main,CashFlow
78003709,Credit,2024-12-01,-28939.94,-1.0,52432,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-45440.31,-1.0,45399,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-33027.97,-1.0,19210,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-128716.77,-1.0,16616,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-28301.05,-1.0,37097,,,,,,main,CashFlow
78003709,Credit,2024-12-01,-215.95,-1.0,16272,,,,,,main,CashFlow
78003709,Credit,2024-12-01,-6593.96,-1.0,15015,,,,,,main,CashFlow
78003709,Debit,2024-12-01,-158810.4,-1.0,36344,,,,,,main,CashFlow
78003711,Credit,2022-08-05,-13802.35,-1.0,15842,,,,,,variant,CashFlow
78003711,Credit,2022-08-05,-330.24,-1.0,15842,,,,,,variant,CashFlow
78003711,Debit,2022-08-05,-70458.44,-1.0,56495,,,,,,variant,CashFlow
78003711,Credit,2022-08-05,-141224.31,-1.0,15842,,,,,,variant,CashFlow
78003711,Debit,2022-08-05,-161607.96,-1.0,26064,,,,,,variant,CashFlow
78003711,Debit,2022-08-05,-111741.7,-1.0,45399,,,,,,variant,CashFlow
78003711,Debit,2022-08-05,-116902.82,-1.0,35814,,,,,,variant,CashFlow
78003711,Credit,2022-08-05,-13932.18,-1.0,15842,,,,,,variant,CashFlow
78003712,Credit,2021-08-28,-99431.62,-1.0,59473,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-93945.95,-1.0,26169,,,,,,main,CashFlow
78003712,Credit,2021-08-28,-46383.49,-1.0,32395,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-9009.4,-1.0,16616,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-39735.59,-1.0,12071,,,,,,main,CashFlow
78003712,Credit,2021-08-28,-57266.34,-1.0,40871,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-100366.47,-1.0,16272,,,,,,main,CashFlow
78003712,Credit,2021-08-28,-52684.3,-1.0,59094,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-35439.62,-1.0,22231,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-55603.92,-1.0,10211,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-61563.33,-1.0,16272,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-188899.2,-1.0,26169,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-66097.11,-1.0,48510,,,,,,main,CashFlow
78003712,Credit,2021-08-28,-11449.59,-1.0,59473,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-27302.74,-1.0,45399,,,,,,main,CashFlow
78003712,Credit,2021-08-28,-301091.88,-1.0,37097,,,,,,main,CashFlow
78003712,Credit,2021-08-28,-104583.71,-1.0,48510,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-113796.96,-1.0,55167,,,,,,main,CashFlow
78003712,Debit,2021-08-28,-75348.78,-1.0,15015,,,,,,main,CashFlow
78003713,Credit,2020-04-11,-6.13,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-810.77,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-945.37,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-2264.51,-1.0,15842,,,,,,variant,CashFlow
78003713,Debit,2020-04-11,-2408.58,-1.0,16616,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-2218.53,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-1536.53,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-8009.4,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-9538.23,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-2169.19,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-1445.9,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-5306.85,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-2139.55,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-1263.86,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-283.71,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-5615.76,-1.0,15842,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-2025.8,-1.0,15842,,,,,,variant,CashFlow
78003713,Debit,2020-04-11,-1858.0,-1.0,48685,,,,,,variant,CashFlow
78003713,Credit,2020-04-11,-952.01,-1.0,15842,,,,,,variant,CashFlow
78003713,Debit,2020-04-11,-729.32,-1.0,45399,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-69943.66,-1.0,12071,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-14585.14,-1.0,26169,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-9298.37,-1.0,12071,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-20508.62,-1.0,12071,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-38346.04,-1.0,59473,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-12623.55,-1.0,35814,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-30548.48,-1.0,12071,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-9559.19,-1.0,12071,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-37161.69,-1.0,35814,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-35899.15,-1.0,16629,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-9932.01,-1.0,54859,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-48439.85,-1.0,48685,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-58957.8,-1.0,12071,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-39926.34,-1.0,12307,,,,,,variant,CashFlow
78003714,Debit,2023-05-14,-24206.74,-1.0,41645,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-2802.65,-1.0,12071,,,,,,variant,CashFlow
78003714,Credit,2023-05-14,-47460.72,-1.0,12071,,,,,,variant,CashFlow
78003715,Debit,2022-12-01,-31357.39,-1.0,36344,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-20866.76,-1.0,16629,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-1697.45,-1.0,26169,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-1595.33,-1.0,39126,,,,,,main,CashFlow
78003715,Debit,2022-12-01,-5107.75,-1.0,16629,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-8704.17,-1.0,51846,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-259.87,-1.0,41493,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-671.03,-1.0,12767,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-30692.4,-1.0,59473,,,,,,main,CashFlow
78003715,Debit,2022-12-01,-7758.69,-1.0,12773,,,,,,main,CashFlow
78003715,Debit,2022-12-01,-24459.47,-1.0,19210,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-19934.55,-1.0,15015,,,,,,main,CashFlow
78003715,Debit,2022-12-01,-1965.19,-1.0,52432,,,,,,main,CashFlow
78003715,Debit,2022-12-01,-3498.24,-1.0,55167,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-8455.35,-1.0,12071,,,,,,main,CashFlow
78003715,Credit,2022-12-01,-5476.36,-1.0,46012,,,,,,main,CashFlow
78003716,Debit,2020-10-25,-10265.34,-1.0,59150,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-41613.12,-1.0,17086,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-26027.12,-1.0,54859,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-18633.62,-1.0,48510,,,,,,main,CashFlow
78003716,Debit,2020-10-25,-20963.15,-1.0,12773,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-44453.26,-1.0,15015,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-4375.68,-1.0,50672,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-2853.79,-1.0,40871,,,,,,main,CashFlow
78003716,Debit,2020-10-25,-19518.61,-1.0,45399,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-3354.63,-1.0,45399,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-2607.95,-1.0,26169,,,,,,main,CashFlow
78003716,Debit,2020-10-25,-4400.8,-1.0,12307,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-3482.9,-1.0,41493,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-24808.72,-1.0,41493,,,,,,main,CashFlow
78003716,Credit,2020-10-25,-28841.31,-1.0,31043,,,,,,main,CashFlow
78003718,Credit,2022-05-12,-29162.56,-1.0,15842,,,,,,main,CashFlow
78003718,Credit,2022-05-12,-237665.48,-1.0,46012,,,,,,main,CashFlow
78003718,Debit,2022-05-12,-89993.39,-1.0,12767,,,,,,main,CashFlow
78003718,Debit,2022-05-12,-360497.45,-1.0,36344,,,,,,main,CashFlow
78003718,Debit,2022-05-12,-16904.56,-1.0,37097,,,,,,main,CashFlow
78003718,Credit,2022-05-12,-6652.8,-1.0,48685,,,,,,main,CashFlow
78003718,Debit,2022-05-12,-30550.77,-1.0,54859,,,,,,main,CashFlow
78003718,Credit,2022-05-12,-133628.88,-1.0,59150,,,,,,main,CashFlow
78003718,Debit,2022-05-12,-13184.11,-1.0,48510,,,,,,main,CashFlow
78003719,Debit,2024-06-16,-385675.57,-1.0,26169,,,,,,variant,CashFlow
78003719,Debit,2024-06-16,-393077.57,-1.0,19210,,,,,,variant,CashFlow
78003719,Credit,2024-06-16,-84403.73,-1.0,12071,,,,,,variant,CashFlow
78003719,Credit,2024-06-16,-362036.62,-1.0,12071,,,,,,variant,CashFlow
78003719,Debit,2024-06-16,-868649.77,-1.0,26064,,,,,,variant,CashFlow
78003719,Credit,2024-06-16,-692.83,-1.0,12071,,,,,,variant,CashFlow
78003719,Debit,2024-06-16,-740715.87,-1.0,26169,,,,,,variant,CashFlow
78003719,Debit,2024-06-16,-84598.33,-1.0,26169,,,,,,variant,CashFlow
78003719,Credit,2024-06-16,-384494.88,-1.0,12071,,,,,,variant,CashFlow
78003719,Debit,2024-06-16,-2454.83,-1.0,22231,,,,,,variant,CashFlow
78003720,Debit,2022-03-06,-7276.4,-1.0,12773,,,,,,variant,CashFlow
78003720,Debit,2022-03-06,-20538.6,-1.0,59150,,,,,,variant,CashFlow
78003720,Debit,2022-03-06,-6531.45,-1.0,39126,,,,,,variant,CashFlow
78003720,Credit,2022-03-06,-12729.92,-1.0,15842,,,,,,variant,CashFlow
78003720,Credit,2022-03-06,-37239.54,-1.0,15842,,,,,,variant,CashFlow
78003720,Debit,2022-03-06,-34490.33,-1.0,56495,,,,,,variant,CashFlow
78003720,Debit,2022-03-06,-1434.36,-1.0,40871,,,,,,variant,CashFlow
78003720,Credit,2022-03-06,-18279.4,-1.0,15842,,,,,,variant,CashFlow
78003721,Debit,2022-07-30,-12650.88,-1.0,37097,,,,,,variant,CashFlow
78003721,Credit,2022-07-30,-66737.0,-1.0,15842,,,,,,variant,CashFlow
78003721,Debit,2022-07-30,-271897.19,-1.0,35814,,,,,,variant,CashFlow
78003721,Credit,2022-07-30,-8667.4,-1.0,15842,,,,,,variant,CashFlow
78003721,Credit,2022-07-30,-171846.18,-1.0,15842,,,,,,variant,CashFlow
78003721,Debit,2022-07-30,-370038.87,-1.0,48510,,,,,,variant,CashFlow
78003721,Debit,2022-07-30,-289768.88,-1.0,10721,,,,,,variant,CashFlow
78003721,Credit,2022-07-30,-168558.07,-1.0,15842,,,,,,variant,CashFlow
78003721,Debit,2022-07-30,-39835.53,-1.0,15015,,,,,,variant,CashFlow
78003722,Debit,2023-02-20,-5785.42,-1.0,41493,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-165953.66,-1.0,32395,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-319820.45,-1.0,54857,,,,,,main,CashFlow
78003722,Credit,2023-02-20,-278073.23,-1.0,41645,,,,,,main,CashFlow
78003722,Credit,2023-02-20,-407648.51,-1.0,40871,,,,,,main,CashFlow
78003722,Credit,2023-02-20,-1459272.03,-1.0,16629,,,,,,main,CashFlow
78003722,Credit,2023-02-20,-696601.64,-1.0,37097,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-366056.73,-1.0,16272,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-623262.27,-1.0,48510,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-208470.48,-1.0,16616,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-198526.98,-1.0,59094,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-143146.71,-1.0,26169,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-3516.99,-1.0,10721,,,,,,main,CashFlow
78003722,Credit,2023-02-20,-341440.49,-1.0,51846,,,,,,main,CashFlow
78003722,Credit,2023-02-20,-183383.2,-1.0,41493,,,,,,main,CashFlow
78003722,Debit,2023-02-20,-117441.21,-1.0,54857,,,,,,main,CashFlow
78003723,Debit,2020-10-13,-160846.09,-1.0,54859,,,,,,variant,CashFlow
78003723,Credit,2020-10-13,-425486.82,-1.0,15842,,,,,,variant,CashFlow
78003723,Credit,2020-10-13,-92049.66,-1.0,15842,,,,,,variant,CashFlow
78003723,Credit,2020-10-13,-694853.07,-1.0,15842,,,,,,variant,CashFlow
78003723,Debit,2020-10-13,-215492.42,-1.0,54859,,,,,,variant,CashFlow
78003723,Credit,2020-10-13,-473417.92,-1.0,15842,,,,,,variant,CashFlow
78003723,Debit,2020-10-13,-753854.02,-1.0,48510,,,,,,variant,CashFlow
78003724,Credit,2022-12-17,-136248.22,-1.0,26064,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-44814.93,-1.0,37097,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-200219.29,-1.0,52432,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-88213.23,-1.0,12767,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-66539.56,-1.0,59094,,,,,,main,CashFlow
78003724,Credit,2022-12-17,-143491.56,-1.0,15015,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-201951.1,-1.0,22231,,,,,,main,CashFlow
78003724,Credit,2022-12-17,-32783.35,-1.0,17086,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-100980.5,-1.0,12071,,,,,,main,CashFlow
78003724,Credit,2022-12-17,-138728.22,-1.0,45399,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-425723.33,-1.0,15842,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-24453.17,-1.0,48685,,,,,,main,CashFlow
78003724,Debit,2022-12-17,-265853.54,-1.0,15015,,,,,,main,CashFlow
78003725,Debit,2024-03-23,-376570.87,-1.0,48685,,,,,,main,CashFlow
78003725,Debit,2024-03-23,-298281.18,-1.0,16272,,,,,,main,CashFlow
78003725,Credit,2024-03-23,-176619.91,-1.0,15015,,,,,,main,CashFlow
78003725,Debit,2024-03-23,-1422477.01,-1.0,19210,,,,,,main,CashFlow
78003725,Credit,2024-03-23,-939281.03,-1.0,48510,,,,,,main,CashFlow
78003727,Debit,2020-06-14,-19304.67,-1.0,12071,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-23889.1,-1.0,40871,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-75738.71,-1.0,32395,,,,,,variant,CashFlow
78003727,Credit,2020-06-14,-127391.64,-1.0,12071,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-26638.75,-1.0,41493,,,,,,variant,CashFlow
78003727,Credit,2020-06-14,-10394.6,-1.0,12071,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-2771.73,-1.0,54857,,,,,,variant,CashFlow
78003727,Credit,2020-06-14,-74618.76,-1.0,12071,,,,,,variant,CashFlow
78003727,Credit,2020-06-14,-6702.3,-1.0,12071,,,,,,variant,CashFlow
78003727,Credit,2020-06-14,-12553.81,-1.0,12071,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-198.29,-1.0,12767,,,,,,variant,CashFlow
78003727,Credit,2020-06-14,-41923.8,-1.0,12071,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-30261.37,-1.0,37097,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-14160.55,-1.0,48685,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-5627.61,-1.0,10211,,,,,,variant,CashFlow
78003727,Debit,2020-06-14,-37824.31,-1.0,22231,,,,,,variant,CashFlow
78003728,Debit,2024-05-17,-558.22,-1.0,59473,,,,,,main,CashFlow
78003728,Credit,2024-05-17,-8640.59,-1.0,17086,,,,,,main,CashFlow
78003728,Credit,2024-05-17,-35347.46,-1.0,41645,,,,,,main,CashFlow
78003728,Debit,2024-05-17,-34525.01,-1.0,10211,,,,,,main,CashFlow
78003728,Debit,2024-05-17,-36414.51,-1.0,16616,,,,,,main,CashFlow
78003728,Debit,2024-05-17,-64514.21,-1.0,12773,,,,,,main,CashFlow
78003729,Debit,2024-05-31,-151868.03,-1.0,36344,,,,,,main,CashFlow
78003729,Debit,2024-05-31,-67948.41,-1.0,59094,,,,,,main,CashFlow
78003729,Debit,2024-05-31,-52685.63,-1.0,16272,,,,,,main,CashFlow
78003729,Credit,2024-05-31,-55023.56,-1.0,52432,,,,,,main,CashFlow
78003729,Credit,2024-05-31,-48515.13,-1.0,59473,,,,,,main,CashFlow
78003729,Credit,2024-05-31,-70321.89,-1.0,35814,,,,,,main,CashFlow
78003729,Debit,2024-05-31,-227797.35,-1.0,52432,,,,,,main,CashFlow
78003729,Debit,2024-05-31,-91840.0,-1.0,41645,,,,,,main,CashFlow
