document_number,date,currency,amount,quantity,type,account_id,account_name,product_id,procurement_id,service_id,vendor_name
78001911,2020-09-06,EUR,-5116.59,11370.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001039,2025-05-11,DKK,-47901.74,106448.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001249,2024-11-01,DKK,-502641.94,1116982.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001217,2024-03-18,DKK,-655.71,1457.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001178,2021-11-16,EUR,-20511.62,45581.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002574,2022-09-24,EUR,-14827.7,32950.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001182,2021-02-09,DKK,-151246.89,336104.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002759,2020-08-31,EUR,-12933.64,28741.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002187,2025-12-07,EUR,-40883.81,90852.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002769,2024-05-24,EUR,-3301.44,7336.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002400,2021-03-08,DKK,-2156.2,4791.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001704,2020-07-01,EUR,-4176.37,9280.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001496,2024-01-24,DKK,-514067.41,1142372.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001596,2023-02-15,DKK,-26707.77,59350.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001460,2020-01-31,DKK,-239347.93,531884.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78002778,2023-03-18,DKK,-103395.39,229767.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001473,2023-07-20,EUR,-8060.6,17912.0,Credit,59459,IT & Telecom Expenses,,,Document Management System License,Agilis IT Solutions
78001684,2025-03-18,DKK,-1697.64,4850.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002928,2020-04-11,EUR,-18794.44,53698.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002060,2022-12-31,DKK,-4313.47,12324.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002622,2024-09-24,DKK,-71638.85,204682.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002664,2023-10-22,EUR,-97192.7,277693.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002729,2022-04-09,DKK,-10906.08,31160.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001318,2021-09-09,EUR,-4749.68,13570.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002578,2020-10-17,EUR,-175629.38,501798.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002435,2020-06-29,EUR,-27688.91,79111.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001355,2025-12-01,EUR,-59407.93,169736.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002694,2023-06-15,EUR,-121174.19,346211.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001616,2020-09-16,EUR,-178729.67,510656.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002988,2020-11-30,EUR,-30569.11,87340.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001228,2022-11-12,DKK,-27813.51,79467.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001728,2025-03-11,EUR,-291033.74,831524.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002287,2020-09-27,DKK,-9.21,26.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002953,2023-11-08,EUR,-17525.8,50073.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002510,2023-11-01,DKK,-84056.31,240160.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001560,2022-10-06,DKK,-198196.81,566276.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002375,2024-01-01,DKK,-46910.42,134029.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002465,2024-05-23,DKK,-285073.82,814496.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001634,2020-05-11,DKK,-540862.83,1545322.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001458,2024-10-10,EUR,-163720.92,467774.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002838,2024-03-25,DKK,-95579.8,273085.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001024,2020-05-14,EUR,-54836.59,156675.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002154,2022-02-05,DKK,-30.81,88.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002964,2022-02-08,DKK,-20.51,58.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78001369,2025-11-11,EUR,-16874.95,48214.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002459,2025-03-22,DKK,-4776.97,13648.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002247,2023-06-18,DKK,-375184.96,1071957.0,Credit,50645,Service Direct Costs - Consumables,,,Office Supplies Contract,SmartDesk Supplies
78002011,2024-11-07,EUR,-14153.74,70768.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001610,2020-06-13,DKK,-98431.55,492157.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002375,2020-11-20,DKK,-79687.38,398436.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002825,2021-09-11,EUR,-222505.53,1112527.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002508,2020-08-18,DKK,-29832.79,149163.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002220,2023-04-17,DKK,-163358.76,816793.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001108,2023-10-09,EUR,-35702.85,178514.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002883,2025-03-06,DKK,-8176.51,40882.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002243,2021-02-06,EUR,-2838.03,14190.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002799,2025-12-08,EUR,-5065.92,25329.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002946,2021-01-19,EUR,-22518.79,112593.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001719,2024-10-29,DKK,-103506.67,517533.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002342,2023-12-19,DKK,-147.17,735.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002105,2023-04-05,DKK,-544608.09,2723040.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002560,2021-01-23,DKK,-6071.94,30359.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002721,2024-03-26,EUR,-9341.23,46706.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001431,2024-11-08,EUR,-53393.16,266965.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002920,2022-02-28,DKK,-119410.29,597051.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002031,2024-02-03,EUR,-330060.02,1650300.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001635,2024-03-27,EUR,-30741.1,153705.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002172,2025-10-01,EUR,-163093.42,815467.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002121,2022-03-31,EUR,-18632.68,93163.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002751,2022-11-10,EUR,-4381.78,21908.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002124,2022-11-08,DKK,-33286.23,166431.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002753,2025-02-22,DKK,-128434.96,642174.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001366,2022-05-11,DKK,-57664.79,288323.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002485,2024-01-19,EUR,-1406.28,7031.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001924,2024-11-29,EUR,-24.39,121.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78001413,2024-01-03,EUR,-249227.14,1246135.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002282,2025-03-22,DKK,-281296.8,1406483.0,Credit,52716,Office Rent,,,Annual Parking Permit,BioStation Office
78002926,2025-10-06,EUR,-14154.35,78635.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001355,2022-01-20,EUR,-11883.93,66021.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001010,2023-08-09,EUR,-212187.93,1178821.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002439,2020-06-30,DKK,-40726.96,226260.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002594,2025-03-19,DKK,-126399.93,702221.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002273,2022-08-18,EUR,-138066.5,767036.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002675,2020-04-14,EUR,-124530.65,691836.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002870,2023-07-08,DKK,-946.94,5260.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002573,2022-09-16,DKK,-60348.24,335268.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002145,2021-04-28,EUR,-15790.43,87724.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002943,2024-09-21,EUR,-151081.2,839340.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001064,2025-12-16,DKK,-133762.03,743122.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002681,2021-12-07,DKK,-61916.75,343981.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002325,2020-01-20,EUR,-34501.28,191673.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001124,2022-01-21,EUR,-88728.15,492934.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001311,2020-08-22,DKK,-8522.55,47347.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002214,2024-06-08,DKK,-45651.78,253621.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001774,2021-08-28,DKK,-2201.81,12232.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002001,2021-07-07,DKK,-16275.41,90418.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001872,2025-03-14,EUR,-643.99,3577.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002473,2021-08-08,EUR,-78908.47,438380.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002831,2022-09-10,EUR,-606.46,3369.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001693,2024-07-08,DKK,-75337.95,418544.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002182,2021-02-26,DKK,-82423.71,457909.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002376,2025-08-15,EUR,-118804.15,660023.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002843,2021-04-02,EUR,-305142.91,1695238.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001989,2025-03-29,DKK,-5915.8,32865.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001798,2022-04-25,DKK,-275185.08,1528806.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78001673,2021-07-04,EUR,-202772.82,1126515.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002286,2023-11-21,DKK,-8581.87,47677.0,Credit,57274,Service Direct Costs - Travel,,,Annual Fuel Card Service Fee,BioFleet Distribution
78002752,2025-06-17,DKK,-158170.83,718958.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001911,2025-08-20,DKK,-1475.15,6705.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001405,2024-07-03,DKK,-13340.44,60638.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001995,2021-05-11,EUR,-2.59,11.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002716,2025-09-21,DKK,-33040.49,150184.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002626,2021-06-22,DKK,-83085.19,377659.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002040,2021-07-21,EUR,-914.03,4154.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001636,2020-04-30,DKK,-22923.89,104199.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002283,2020-11-11,DKK,-134248.75,610221.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002980,2023-02-12,EUR,-1328.94,6040.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001889,2021-09-12,EUR,-1256.18,5709.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002378,2021-03-29,DKK,-8740.25,39728.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001488,2021-09-03,DKK,-318303.36,1446833.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002237,2024-03-23,EUR,-16990.58,77229.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001238,2022-08-16,DKK,-46343.43,210651.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001179,2025-07-01,EUR,-369.89,1681.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002442,2021-10-08,DKK,-166561.0,757095.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002707,2022-02-01,EUR,-79082.82,359467.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002166,2023-09-22,EUR,-39771.62,180780.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001316,2020-08-27,EUR,-533210.29,2423683.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002267,2023-11-10,EUR,-14607.0,66395.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001231,2023-03-14,EUR,-46150.91,209776.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002707,2025-08-13,EUR,-220793.8,1003608.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002812,2020-07-15,DKK,-10112.96,45967.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002612,2020-09-17,DKK,-1373.53,6243.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78002326,2024-11-29,EUR,-22818.4,103720.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001330,2025-05-11,DKK,-3806.78,17303.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001560,2020-04-03,EUR,-30491.77,138598.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001948,2023-07-04,EUR,-33324.59,151475.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
78001247,2020-05-15,DKK,-23360.56,106184.0,Credit,59459,IT & Telecom Expenses,,,Annual Digital Signature Service Fee,Agilis IT Solutions
