DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,CustomerName,ItemName,SourceType
78003005,2025-07-04,DKK,-20685.46,-2776.57,Credit,97086,CC107,Supply Chain Management,,170,Payroll
78003005,2025-01-02,DKK,-32182.35,-4319.78,Credit,97086,CC102,Sales,,176,Payroll
78003005,2025-03-18,DKK,-28803.46,-3866.24,Credit,97086,CC103,Production,,176,Payroll
78003005,2025-08-19,DKK,-86404.56,-11597.93,Credit,92767,CC105,Human Resources,,176,Payroll
78003005,2025-05-13,DKK,98810.69,13263.18,Debit,97086,CC102,Sales,,176,Payroll
78003005,2025-05-14,DKK,-4772.69,-640.63,Credit,95842,CC107,Supply Chain Management,,187,Payroll
78003005,2025-06-30,DKK,305.23,40.97,Debit,95842,CC107,Supply Chain Management,,187,Payroll
78003005,2025-09-30,DKK,-741.03,-99.47,Credit,97086,CC105,Human Resources,,196,Payroll
78003005,2025-05-15,DKK,-29258.98,-3927.38,Credit,97086,CC105,Human Resources,,196,Payroll
78003005,2025-04-08,DKK,92074.07,12358.94,Debit,97086,CC106,Customer Support,,196,Payroll
78003005,2025-12-06,DKK,8551.25,1147.82,Debit,92767,CC103,Production,,196,Payroll
78003005,2025-09-26,DKK,21643.06,2905.11,Debit,92767,CC102,Sales,,196,Payroll
78003005,2025-09-23,DKK,-29982.06,-4024.44,Credit,95842,CC102,Sales,,201,Payroll
78003005,2025-06-25,DKK,-10794.21,-1448.89,Credit,92767,CC102,Sales,,201,Payroll
78003005,2025-01-03,DKK,-7277.96,-976.91,Credit,95842,CC104,Finance,,287,Payroll
78003005,2025-04-06,DKK,2716.59,364.64,Debit,92767,CC100,Research & Development,,287,Payroll
78003005,2025-01-02,DKK,581.8,78.09,Debit,95842,CC101,Marketing,,287,Payroll
78003005,2025-07-17,DKK,15221.81,2043.2,Debit,95842,CC108,IT Services,,287,Payroll
78003005,2025-07-24,DKK,-29279.68,-3930.16,Credit,97086,CC101,Marketing,,299,Payroll
78003005,2025-10-10,DKK,-9990.44,-1341.0,Credit,95842,CC100,Research & Development,,344,Payroll
78003005,2025-10-09,DKK,23415.74,3143.05,Debit,95842,CC100,Research & Development,,344,Payroll
78003005,2025-08-23,DKK,209.89,28.17,Debit,92767,CC103,Production,,344,Payroll
78003005,2025-11-08,DKK,38967.46,5230.53,Debit,97086,CC107,Supply Chain Management,,360,Payroll
78003005,2025-04-24,DKK,16243.0,2180.27,Debit,95842,CC100,Research & Development,,360,Payroll
78003005,2025-10-24,DKK,5239.16,703.24,Debit,95842,CC100,Research & Development,,360,Payroll
78003005,2025-01-12,DKK,175701.17,23584.05,Debit,95842,CC105,Human Resources,,360,Payroll
78003005,2025-11-09,DKK,-4927.99,-661.48,Credit,97086,CC109,Legal & Compliance,,386,Payroll
78003005,2025-06-27,DKK,-2423.68,-325.33,Credit,97086,CC109,Legal & Compliance,,386,Payroll
78003005,2025-01-07,DKK,-1470.0,-197.32,Credit,92767,CC108,IT Services,,389,Payroll
78003005,2025-09-28,DKK,64926.27,8714.94,Debit,97086,CC101,Marketing,,399,Payroll
78003005,2025-08-21,DKK,12049.39,1617.37,Debit,97086,CC101,Marketing,,399,Payroll
78003005,2025-01-10,DKK,350.56,47.06,Debit,95842,CC104,Finance,,399,Payroll
78003005,2025-11-09,DKK,32665.16,4384.59,Debit,92767,CC108,IT Services,,429,Payroll
78003005,2025-10-02,DKK,3805.65,510.83,Debit,95842,CC106,Customer Support,,450,Payroll
78003005,2025-01-19,DKK,92.26,12.38,Debit,97086,CC106,Customer Support,,450,Payroll
78003005,2025-03-07,DKK,-6093.63,-817.94,Credit,92767,CC106,Customer Support,,452,Payroll
78003005,2025-05-04,DKK,-554.5,-74.43,Credit,97086,CC107,Supply Chain Management,,452,Payroll
78003005,2025-08-20,DKK,2736.95,367.38,Debit,97086,CC100,Research & Development,,452,Payroll
78003005,2025-03-07,DKK,-1230.71,-165.2,Credit,92767,CC108,IT Services,,465,Payroll
78003005,2025-01-24,DKK,8998.92,1207.91,Debit,92767,CC108,IT Services,,465,Payroll
78003005,2025-02-03,DKK,9888.82,1327.36,Debit,97086,CC106,Customer Support,,513,Payroll
78003005,2025-12-20,DKK,20254.23,2718.69,Debit,95842,CC105,Human Resources,,513,Payroll
78003005,2025-09-16,DKK,18575.19,2493.31,Debit,92767,CC108,IT Services,,513,Payroll
78003005,2025-01-14,DKK,-58143.54,-7804.5,Credit,95842,CC101,Marketing,,547,Payroll
78003005,2025-05-03,DKK,-105832.48,-14205.7,Credit,92767,CC104,Finance,,578,Payroll
78003005,2025-01-28,DKK,-5387.11,-723.1,Credit,95842,CC104,Finance,,579,Payroll
78003005,2025-06-15,DKK,-39966.11,-5364.58,Credit,92767,CC105,Human Resources,,579,Payroll
78003005,2025-11-25,DKK,8515.33,1143.0,Debit,95842,CC104,Finance,,579,Payroll
78003005,2025-03-13,DKK,31027.55,4164.77,Debit,92767,CC107,Supply Chain Management,,618,Payroll
78003005,2025-11-18,DKK,-1265.25,-169.83,Credit,92767,CC107,Supply Chain Management,,629,Payroll
78003005,2025-02-06,DKK,7158.82,960.92,Debit,95842,CC101,Marketing,,629,Payroll
78003005,2025-04-26,DKK,8512.61,1142.63,Debit,97086,CC103,Production,,683,Payroll
78003005,2025-06-07,DKK,58999.76,7919.43,Debit,97086,CC106,Customer Support,,683,Payroll
78003005,2025-01-17,DKK,40964.91,5498.65,Debit,97086,CC106,Customer Support,,683,Payroll
78003005,2025-01-12,DKK,-0.07,-0.01,Credit,97086,CC109,Legal & Compliance,,690,Payroll
78003005,2025-09-12,DKK,-4484.95,-602.01,Credit,95842,CC103,Production,,700,Payroll
78003005,2025-07-30,DKK,-46292.59,-6213.77,Credit,97086,CC102,Sales,,720,Payroll
78003005,2025-08-30,DKK,-42979.52,-5769.06,Credit,97086,CC102,Sales,,720,Payroll
78003005,2025-12-01,DKK,-3570.57,-479.27,Credit,95842,CC104,Finance,,720,Payroll
78003005,2025-08-29,DKK,-21.38,-2.87,Credit,92767,CC100,Research & Development,,720,Payroll
78003005,2025-11-27,DKK,36171.3,4855.21,Debit,95842,CC104,Finance,,720,Payroll
78003005,2025-03-03,DKK,27712.6,3719.81,Debit,97086,CC102,Sales,,720,Payroll
78003005,2025-10-25,DKK,3.02,0.41,Debit,92767,CC103,Production,,729,Payroll
78003005,2025-01-07,DKK,-13219.65,-1774.45,Credit,97086,CC106,Customer Support,,730,Payroll
78003005,2025-05-08,DKK,47383.02,6360.14,Debit,97086,CC104,Finance,,752,Payroll
78003005,2025-10-27,DKK,-35275.45,-4734.96,Credit,97086,CC102,Sales,,787,Payroll
78003005,2025-04-02,DKK,-5956.42,-799.52,Credit,95842,CC109,Legal & Compliance,,787,Payroll
78003005,2025-12-15,DKK,-7002.55,-939.94,Credit,95842,CC107,Supply Chain Management,,789,Payroll
78003005,2025-09-18,DKK,56380.13,7567.8,Debit,97086,CC105,Human Resources,,789,Payroll
78003005,2025-11-14,DKK,-0.17,-0.02,Credit,92767,CC102,Sales,,795,Payroll
78003005,2025-08-06,DKK,23854.51,3201.95,Debit,97086,CC108,IT Services,,795,Payroll
78003005,2025-02-09,DKK,44195.66,5932.3,Debit,97086,CC108,IT Services,,795,Payroll
78003005,2025-08-22,DKK,43859.65,5887.2,Debit,92767,CC102,Sales,,795,Payroll
78003005,2025-05-30,DKK,15362.96,2062.14,Debit,92767,CC106,Customer Support,,821,Payroll
78003005,2025-07-30,DKK,-6382.77,-856.75,Credit,97086,CC105,Human Resources,,841,Payroll
78003005,2025-10-04,DKK,-59226.81,-7949.91,Credit,97086,CC105,Human Resources,,841,Payroll
78003005,2025-08-03,DKK,-11569.52,-1552.96,Credit,97086,CC105,Human Resources,,841,Payroll
78003005,2025-12-23,DKK,11125.61,1493.37,Debit,97086,CC105,Human Resources,,841,Payroll
78003005,2025-08-03,DKK,-5229.4,-701.93,Credit,95842,CC109,Legal & Compliance,,855,Payroll
78003005,2025-07-12,DKK,-3973.35,-533.34,Credit,97086,CC104,Finance,,888,Payroll
78003005,2025-03-20,DKK,2587.51,347.32,Debit,92767,CC109,Legal & Compliance,,888,Payroll
78003005,2025-04-14,DKK,-3430.11,-460.42,Credit,92767,CC108,IT Services,,891,Payroll
78003005,2025-11-19,DKK,-26.03,-3.49,Credit,95842,CC108,IT Services,,891,Payroll
78003005,2025-09-03,DKK,15187.45,2038.58,Debit,97086,CC102,Sales,,891,Payroll
78003005,2025-08-04,DKK,10693.51,1435.37,Debit,92767,CC104,Finance,,929,Payroll
78003005,2025-05-03,DKK,-35301.4,-4738.44,Credit,95842,CC106,Customer Support,,935,Payroll
78003005,2025-01-07,DKK,-7141.98,-958.66,Credit,92767,CC105,Human Resources,,953,Payroll
78003005,2025-06-28,DKK,2623.52,352.15,Debit,97086,CC106,Customer Support,,953,Payroll
78003005,2025-07-05,DKK,-4623.54,-620.61,Credit,95842,CC105,Human Resources,,985,Payroll
78003005,2025-05-21,DKK,10770.18,1445.66,Debit,95842,CC105,Human Resources,,985,Payroll
78003005,2025-06-25,DKK,-5911.67,-793.51,Credit,95842,CC100,Research & Development,,992,Payroll
78003005,2025-02-28,DKK,-1661.64,-223.04,Credit,95842,CC100,Research & Development,,992,Payroll
78003005,2025-08-03,DKK,13934.57,1870.41,Debit,95842,CC100,Research & Development,,992,Payroll
78003005,2025-04-01,DKK,10822.46,1452.68,Debit,97086,CC102,Sales,,992,Payroll
78003006,2025-08-02,DKK,445345.87,59777.97,Debit,95842,CC100,Research & Development,,855,Payroll
78003006,2025-10-27,DKK,-342081.87,-45917.03,Credit,97086,CC106,Customer Support,,131,Payroll
78003006,2025-10-24,DKK,-58427.77,-7842.65,Credit,97086,CC107,Supply Chain Management,,170,Payroll
78003006,2025-08-04,DKK,-6172.94,-828.58,Credit,92767,CC107,Supply Chain Management,,176,Payroll
78003006,2025-05-21,DKK,-130729.86,-17547.63,Credit,97086,CC103,Production,,176,Payroll
78003006,2025-07-20,DKK,-6770.32,-908.77,Credit,97086,CC103,Production,,176,Payroll
78003006,2025-01-04,DKK,431.11,57.87,Debit,92767,CC104,Finance,,176,Payroll
78003006,2025-06-19,DKK,12281.65,1648.54,Debit,92767,CC105,Human Resources,,176,Payroll
78003006,2025-10-24,DKK,149.67,20.09,Debit,92767,CC106,Customer Support,,187,Payroll
78003006,2025-05-07,DKK,7277.96,976.91,Debit,95842,CC104,Finance,,287,Payroll
78003006,2025-11-25,DKK,11460.26,1538.29,Debit,95842,CC108,IT Services,,287,Payroll
78003006,2025-08-25,DKK,-5555.98,-745.77,Credit,97086,CC101,Marketing,,299,Payroll
78003006,2025-04-04,DKK,455.45,61.13,Debit,97086,CC101,Marketing,,299,Payroll
78003006,2025-06-20,DKK,2771.82,372.06,Debit,95842,CC100,Research & Development,,313,Payroll
78003006,2025-01-27,DKK,-14926.86,-2003.61,Credit,95842,CC100,Research & Development,,344,Payroll
78003006,2025-12-25,DKK,-789.34,-105.95,Credit,92767,CC102,Sales,,360,Payroll
78003006,2025-04-27,DKK,0.6,0.08,Debit,97086,CC108,IT Services,,386,Payroll
78003006,2025-04-02,DKK,23119.09,3103.23,Debit,97086,CC102,Sales,,389,Payroll
78003006,2025-07-04,DKK,10387.63,1394.31,Debit,97086,CC108,IT Services,,389,Payroll
78003006,2025-11-08,DKK,-12049.39,-1617.37,Credit,97086,CC101,Marketing,,399,Payroll
78003006,2025-11-19,DKK,-26652.18,-3577.47,Credit,97086,CC101,Marketing,,399,Payroll
78003006,2025-04-16,DKK,18695.92,2509.52,Debit,92767,CC100,Research & Development,,399,Payroll
78003006,2025-01-26,DKK,359.67,48.28,Debit,95842,CC106,Customer Support,,450,Payroll
78003006,2025-11-04,DKK,0.99,0.13,Debit,95842,CC106,Customer Support,,450,Payroll
78003006,2025-01-14,DKK,-0.95,-0.13,Credit,97086,CC109,Legal & Compliance,,465,Payroll
78003006,2025-11-22,DKK,-9888.82,-1327.36,Credit,97086,CC107,Supply Chain Management,,513,Payroll
78003006,2025-10-19,DKK,1909.02,256.24,Debit,95842,CC101,Marketing,,547,Payroll
78003006,2025-06-10,DKK,18.82,2.53,Debit,95842,CC103,Production,,578,Payroll
78003006,2025-10-24,DKK,-8645.33,-1160.45,Credit,92767,CC105,Human Resources,,579,Payroll
78003006,2025-12-08,DKK,49478.12,6641.36,Debit,92767,CC105,Human Resources,,579,Payroll
78003006,2025-04-04,DKK,-3949.12,-530.08,Credit,92767,CC107,Supply Chain Management,,590,Payroll
78003006,2025-01-30,DKK,-48816.41,-6552.54,Credit,92767,CC107,Supply Chain Management,,618,Payroll
78003006,2025-07-24,DKK,-15389.56,-2065.71,Credit,97086,CC101,Marketing,,618,Payroll
78003006,2025-01-12,DKK,-24778.11,-3325.92,Credit,95842,CC107,Supply Chain Management,,618,Payroll
78003006,2025-10-04,DKK,-110781.55,-14870.01,Credit,92767,CC107,Supply Chain Management,,629,Payroll
78003006,2025-12-24,DKK,-300.46,-40.33,Credit,95842,CC100,Research & Development,,652,Payroll
78003006,2025-04-01,DKK,150391.08,20186.72,Debit,97086,CC100,Research & Development,,652,Payroll
78003006,2025-04-09,DKK,2659.44,356.97,Debit,95842,CC108,IT Services,,690,Payroll
78003006,2025-05-28,DKK,7105.39,953.74,Debit,97086,CC109,Legal & Compliance,,690,Payroll
78003006,2025-04-09,DKK,31758.82,4262.93,Debit,97086,CC109,Legal & Compliance,,690,Payroll
78003006,2025-01-27,DKK,-32374.0,-4345.5,Credit,97086,CC103,Production,,717,Payroll
78003006,2025-02-15,DKK,15078.39,2023.94,Debit,97086,CC104,Finance,,717,Payroll
78003006,2025-01-07,DKK,-27712.6,-3719.81,Credit,92767,CC100,Research & Development,,720,Payroll
78003006,2025-04-25,DKK,-866.81,-116.35,Credit,95842,CC105,Human Resources,,720,Payroll
78003006,2025-04-03,DKK,20691.55,2777.39,Debit,92767,CC103,Production,,729,Payroll
78003006,2025-03-23,DKK,8.39,1.13,Debit,97086,CC106,Customer Support,,730,Payroll
78003006,2025-09-16,DKK,7932.04,1064.7,Debit,97086,CC106,Customer Support,,730,Payroll
78003006,2025-12-13,DKK,-3128.66,-419.95,Credit,92767,CC106,Customer Support,,752,Payroll
78003006,2025-04-22,DKK,-65268.69,-8760.9,Credit,95842,CC102,Sales,,752,Payroll
78003006,2025-09-03,DKK,3128.66,419.95,Debit,97086,CC104,Finance,,752,Payroll
78003006,2025-11-26,DKK,67511.87,9062.0,Debit,97086,CC104,Finance,,752,Payroll
78003006,2025-10-28,DKK,-2126.43,-285.43,Credit,95842,CC109,Legal & Compliance,,787,Payroll
78003006,2025-04-19,DKK,-123371.64,-16559.95,Credit,92767,CC101,Marketing,,789,Payroll
78003006,2025-08-24,DKK,7910.96,1061.87,Debit,92767,CC107,Supply Chain Management,,789,Payroll
78003006,2025-10-19,DKK,35126.81,4715.01,Debit,92767,CC107,Supply Chain Management,,789,Payroll
78003006,2025-12-02,DKK,-863.67,-115.93,Credit,97086,CC101,Marketing,,793,Payroll
78003006,2025-05-09,DKK,10200.95,1369.26,Debit,97086,CC101,Marketing,,793,Payroll
78003006,2025-06-29,DKK,-4203.99,-564.29,Credit,95842,CC109,Legal & Compliance,,794,Payroll
78003006,2025-08-19,DKK,23.35,3.13,Debit,92767,CC107,Supply Chain Management,,794,Payroll
78003006,2025-07-20,DKK,-3618.3,-485.68,Credit,97086,CC108,IT Services,,795,Payroll
78003006,2025-09-22,DKK,6613.23,887.68,Debit,97086,CC101,Marketing,,821,Payroll
78003006,2025-01-27,DKK,-25341.09,-3401.49,Credit,97086,CC105,Human Resources,,841,Payroll
78003006,2025-02-16,DKK,-13736.13,-1843.78,Credit,95842,CC109,Legal & Compliance,,855,Payroll
78003006,2025-08-02,DKK,-10419.47,-1398.59,Credit,95842,CC100,Research & Development,,855,Payroll
78003006,2025-01-24,DKK,14071.31,1888.77,Debit,97086,CC109,Legal & Compliance,,855,Payroll
78003006,2025-07-15,DKK,162041.95,21750.6,Debit,92767,CC109,Legal & Compliance,,888,Payroll
78003006,2025-09-15,DKK,-25538.3,-3427.96,Credit,97086,CC106,Customer Support,,891,Payroll
78003006,2025-06-26,DKK,-35621.85,-4781.46,Credit,92767,CC108,IT Services,,891,Payroll
78003006,2025-12-19,DKK,64.62,8.67,Debit,95842,CC108,IT Services,,891,Payroll
78003006,2025-08-31,DKK,7298.77,979.7,Debit,97086,CC102,Sales,,891,Payroll
78003006,2025-08-21,DKK,-50801.41,-6818.98,Credit,95842,CC108,IT Services,,929,Payroll
78003006,2025-10-16,DKK,-2540.34,-340.99,Credit,95842,CC106,Customer Support,,935,Payroll
78003006,2025-01-01,DKK,104218.14,13989.01,Debit,92767,CC105,Human Resources,,953,Payroll
78003006,2025-08-15,DKK,7141.98,958.66,Debit,92767,CC105,Human Resources,,953,Payroll
78003006,2025-06-30,DKK,3396.81,455.95,Debit,92767,CC105,Human Resources,,953,Payroll
78003006,2025-02-08,DKK,-25267.03,-3391.55,Credit,97086,CC104,Finance,,985,Payroll
78003006,2025-02-05,DKK,18840.0,2528.86,Debit,92767,CC105,Human Resources,,985,Payroll
78003006,2025-02-28,DKK,11593.78,1556.21,Debit,95842,CC105,Human Resources,,985,Payroll
78003006,2025-11-21,DKK,-3625.15,-486.6,Credit,95842,CC105,Human Resources,,992,Payroll
78003006,2025-12-16,DKK,3122.88,419.18,Debit,92767,CC108,IT Services,,992,Payroll
78003006,2025-06-19,DKK,1057.56,141.95,Debit,97086,CC102,Sales,,992,Payroll
78003007,2025-10-03,DKK,99936.2,13414.26,Debit,97086,CC106,Customer Support,,196,Payroll
78003007,2025-04-09,DKK,-8772.83,-1177.56,Credit,92767,CC108,IT Services,,131,Payroll
78003007,2025-05-30,DKK,319.75,42.92,Debit,92767,CC108,IT Services,,131,Payroll
78003007,2025-10-26,DKK,-14198.77,-1905.88,Credit,92767,CC107,Supply Chain Management,,170,Payroll
78003007,2025-05-26,DKK,18824.59,2526.79,Debit,92767,CC107,Supply Chain Management,,170,Payroll
78003007,2025-09-19,DKK,10210.88,1370.59,Debit,97086,CC103,Production,,170,Payroll
78003007,2025-04-27,DKK,-19412.76,-2605.74,Credit,97086,CC103,Production,,176,Payroll
78003007,2025-02-15,DKK,-4585.35,-615.48,Credit,97086,CC103,Production,,176,Payroll
78003007,2025-07-28,DKK,21003.57,2819.27,Debit,97086,CC103,Production,,176,Payroll
78003007,2025-02-26,DKK,-7608.24,-1021.24,Credit,97086,CC106,Customer Support,,187,Payroll
78003007,2025-05-25,DKK,87108.2,11692.38,Debit,92767,CC106,Customer Support,,187,Payroll
78003007,2025-01-26,DKK,85616.04,11492.09,Debit,92767,CC103,Production,,196,Payroll
78003007,2025-11-08,DKK,570.49,76.58,Debit,97086,CC106,Customer Support,,196,Payroll
78003007,2025-10-03,DKK,44223.43,5936.03,Debit,97086,CC106,Customer Support,,196,Payroll
78003007,2025-02-28,DKK,-129.76,-17.42,Credit,92767,CC102,Sales,,201,Payroll
78003007,2025-02-08,DKK,883.11,118.54,Debit,97086,CC100,Research & Development,,201,Payroll
78003007,2025-04-07,DKK,-542.75,-72.85,Credit,97086,CC108,IT Services,,299,Payroll
78003007,2025-03-03,DKK,-2879.33,-386.49,Credit,97086,CC108,IT Services,,299,Payroll
78003007,2025-09-19,DKK,6031.63,809.61,Debit,92767,CC108,IT Services,,299,Payroll
78003007,2025-01-10,DKK,-24652.79,-3309.1,Credit,95842,CC103,Production,,313,Payroll
78003007,2025-06-27,DKK,-594.55,-79.81,Credit,95842,CC100,Research & Development,,344,Payroll
78003007,2025-04-24,DKK,-27348.78,-3670.98,Credit,95842,CC105,Human Resources,,360,Payroll
78003007,2025-06-25,DKK,-11552.63,-1550.69,Credit,97086,CC107,Supply Chain Management,,360,Payroll
78003007,2025-05-03,DKK,-4384.07,-588.47,Credit,92767,CC102,Sales,,360,Payroll
78003007,2025-05-26,DKK,0.03,0.0,Debit,97086,CC108,IT Services,,386,Payroll
78003007,2025-06-19,DKK,-36713.6,-4928.0,Credit,97086,CC102,Sales,,389,Payroll
78003007,2025-02-22,DKK,2812.19,377.48,Debit,97086,CC108,IT Services,,389,Payroll
78003007,2025-01-21,DKK,-24241.35,-3253.87,Credit,97086,CC100,Research & Development,,429,Payroll
78003007,2025-06-02,DKK,-3624.69,-486.54,Credit,92767,CC101,Marketing,,429,Payroll
78003007,2025-10-20,DKK,-1236.69,-166.0,Credit,95842,CC106,Customer Support,,450,Payroll
78003007,2025-03-23,DKK,-297.12,-39.88,Credit,95842,CC102,Sales,,450,Payroll
78003007,2025-07-30,DKK,135.25,18.15,Debit,95842,CC106,Customer Support,,450,Payroll
78003007,2025-11-19,DKK,-2363.83,-317.29,Credit,97086,CC100,Research & Development,,452,Payroll
78003007,2025-09-28,DKK,324.5,43.56,Debit,97086,CC100,Research & Development,,452,Payroll
78003007,2025-04-16,DKK,-42708.26,-5732.65,Credit,92767,CC106,Customer Support,,461,Payroll
78003007,2025-07-04,DKK,-4722.28,-633.86,Credit,92767,CC108,IT Services,,465,Payroll
78003007,2025-03-09,DKK,22318.73,2995.8,Debit,97086,CC109,Legal & Compliance,,465,Payroll
78003007,2025-07-16,DKK,-1380.72,-185.33,Credit,97086,CC101,Marketing,,513,Payroll
78003007,2025-03-04,DKK,64274.56,8627.46,Debit,97086,CC101,Marketing,,513,Payroll
78003007,2025-01-07,DKK,12662.78,1699.7,Debit,97086,CC107,Supply Chain Management,,513,Payroll
78003007,2025-03-03,DKK,13912.53,1867.45,Debit,95842,CC105,Human Resources,,513,Payroll
78003007,2025-05-12,DKK,-1113.71,-149.49,Credit,95842,CC106,Customer Support,,547,Payroll
78003007,2025-11-22,DKK,-89346.27,-11992.79,Credit,92767,CC106,Customer Support,,578,Payroll
78003007,2025-12-15,DKK,1140.13,153.04,Debit,95842,CC103,Production,,578,Payroll
78003007,2025-06-19,DKK,-0.67,-0.09,Credit,95842,CC104,Finance,,579,Payroll
78003007,2025-04-26,DKK,-5695.29,-764.47,Credit,92767,CC105,Human Resources,,579,Payroll
78003007,2025-03-13,DKK,286.6,38.47,Debit,92767,CC105,Human Resources,,579,Payroll
78003007,2025-07-04,DKK,19120.3,2566.48,Debit,92767,CC107,Supply Chain Management,,618,Payroll
78003007,2025-01-11,DKK,16.74,2.25,Debit,95842,CC107,Supply Chain Management,,618,Payroll
78003007,2025-02-16,DKK,2768.79,371.65,Debit,92767,CC103,Production,,629,Payroll
78003007,2025-02-20,DKK,-53743.48,-7213.89,Credit,95842,CC101,Marketing,,652,Payroll
78003007,2025-12-19,DKK,57360.39,7699.38,Debit,95842,CC100,Research & Development,,652,Payroll
78003007,2025-06-25,DKK,90905.87,12202.13,Debit,95842,CC100,Research & Development,,652,Payroll
78003007,2025-11-26,DKK,34174.73,4587.21,Debit,95842,CC101,Marketing,,652,Payroll
78003007,2025-12-18,DKK,68415.6,9183.3,Debit,92767,CC106,Customer Support,,683,Payroll
78003007,2025-12-18,DKK,5290.81,710.18,Debit,97086,CC103,Production,,683,Payroll
78003007,2025-10-09,DKK,72.74,9.76,Debit,97086,CC106,Customer Support,,683,Payroll
78003007,2025-04-27,DKK,-2844.54,-381.82,Credit,95842,CC103,Production,,700,Payroll
78003007,2025-01-17,DKK,-28690.38,-3851.06,Credit,95842,CC106,Customer Support,,700,Payroll
78003007,2025-04-19,DKK,6553.6,879.68,Debit,95842,CC103,Production,,700,Payroll
78003007,2025-06-30,DKK,40315.93,5411.53,Debit,95842,CC106,Customer Support,,700,Payroll
78003007,2025-12-19,DKK,-125985.61,-16910.82,Credit,97086,CC103,Production,,717,Payroll
78003007,2025-06-19,DKK,6807.07,913.7,Debit,97086,CC104,Finance,,717,Payroll
78003007,2025-08-20,DKK,-25422.43,-3412.41,Credit,95842,CC104,Finance,,720,Payroll
78003007,2025-10-07,DKK,-31214.71,-4189.89,Credit,97086,CC103,Production,,729,Payroll
78003007,2025-04-15,DKK,1135.67,152.44,Debit,97086,CC106,Customer Support,,730,Payroll
