DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,ItemName,SourceType
78001023,2025-05-22,DKK,-247915.47,-33277.24,Credit,40211,CC105,Office Waste Bins,Procurement
78001023,2025-12-01,DKK,-1.45,-0.19,Credit,40721,CC101,Desk Organizers,Procurement
78001023,2025-08-26,DKK,331270.97,44465.9,Debit,42307,CC107,Desk Organizers,Procurement
78001023,2025-05-26,DKK,56763.14,7619.21,Debit,42307,CC102,Desk Organizers,Procurement
78001023,2025-04-20,DKK,1246482.57,167313.1,Debit,40211,CC104,Calendar and Wall Planners,Procurement
78001023,2025-07-31,DKK,2426669.83,325727.49,Debit,40211,CC104,Calendar and Wall Planners,Procurement
78001023,2025-01-08,DKK,7671.16,1029.69,Debit,45015,CC101,Calendar and Wall Planners,Procurement
78001023,2025-03-28,DKK,-16955.02,-2275.84,Credit,40211,CC103,Batteries (AA/AAA),Procurement
78001023,2025-03-08,DKK,337611.22,45316.94,Debit,40211,CC101,Batteries (AA/AAA),Procurement
78001023,2025-11-16,DKK,-711943.91,-95562.94,Credit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001023,2025-08-11,DKK,-1446.51,-194.16,Credit,51645,CC103,Strategic IT Infrastructure Implementation,Service
78001023,2025-03-25,DKK,-355304.4,-47691.87,Credit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001023,2025-09-21,DKK,-1957318.25,-262727.28,Credit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001023,2025-09-17,DKK,-2982931.61,-400393.5,Credit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001023,2025-04-23,DKK,-3957777.98,-531245.37,Credit,51645,CC102,Manufacturing Equipment Maintenance Contract,Service
78001023,2025-06-15,DKK,-9119122.3,-1224043.26,Credit,51645,CC107,Manufacturing Equipment Maintenance Contract,Service
78001023,2025-03-14,DKK,36346.64,4878.74,Debit,51645,CC100,Manufacturing Equipment Maintenance Contract,Service
78001023,2025-06-03,DKK,86207.83,11571.52,Debit,56629,CC102,International Marketing Campaign Management,Service
78001023,2025-05-23,DKK,-19180247.76,-2574529.9,Credit,55399,CC106,Retail Store Fit-Out Services,Service
78001023,2025-09-20,DKK,-3386426.11,-454553.84,Credit,55399,CC103,Retail Store Fit-Out Services,Service
78001023,2025-01-28,DKK,-3565624.82,-478607.36,Credit,59210,CC105,Retail Store Fit-Out Services,Service
78001023,2025-06-16,DKK,-11696842.32,-1570045.95,Credit,56616,CC105,SAP Enterprise License,Service
78001023,2025-11-24,DKK,273537.63,36716.46,Debit,56616,CC100,SAP Enterprise License,Service
78001023,2025-12-25,DKK,-197430.55,-26500.74,Credit,51493,CC108,Product Safety Certification and Testing,Service
78001023,2025-05-07,DKK,-412321.83,-55345.21,Credit,51493,CC108,Product Safety Certification and Testing,Service
78001023,2025-01-25,DKK,-3629739.27,-487213.32,Credit,55399,CC107,Large-Scale Event Sponsorship Fees,Service
78001023,2025-04-19,DKK,222603.9,29879.72,Debit,56616,CC104,Large-Scale Event Sponsorship Fees,Service
78001023,2025-08-02,DKK,227126.98,30486.84,Debit,56616,CC100,Global Legal Retainer,Service
78001023,2025-08-01,DKK,8075649.63,1083979.82,Debit,56616,CC100,Global Legal Retainer,Service
78001023,2025-06-23,DKK,15548058.02,2086987.65,Debit,56629,CC100,Global Legal Retainer,Service
78001023,2025-04-24,DKK,18472928.87,2479587.77,Debit,59210,CC105,Brand Licensing Agreements,Service
78001023,2025-01-26,DKK,357343.53,47965.57,Debit,51645,CC109,Packaging Design and Procurement,Service
78001023,2025-05-28,DKK,1163282.95,156145.36,Debit,58510,CC100,Packaging Design and Procurement,Service
78001023,2025-01-08,DKK,1199075.56,160949.74,Debit,55399,CC106,Customs Brokerage Services,Service
78001023,2025-11-06,DKK,-343879.41,-46158.31,Credit,56616,CC109,Market Research and Consumer Insights,Service
78001023,2025-04-16,DKK,4245216.99,569827.78,Debit,56616,CC105,Market Research and Consumer Insights,Service
78001023,2025-05-20,DKK,265412.78,35625.88,Debit,56629,CC101,Market Research and Consumer Insights,Service
78001023,2025-06-24,DKK,-1562767.76,-209767.48,Credit,51493,CC103,Corporate Insurance Brokerage,Service
78001023,2025-06-24,DKK,5068484.74,680333.52,Debit,55399,CC100,Corporate Insurance Brokerage,Service
78001023,2025-12-25,DKK,-941068.64,-126317.94,Credit,51645,CC105,3PL (Third-Party Logistics) Services,Service
78001023,2025-09-22,DKK,19969089.01,2680414.63,Debit,55399,CC106,Digital Transformation Consulting,Service
78001023,2025-11-30,DKK,-43106.22,-5786.07,Credit,55399,CC105,Recruitment Process Outsourcing (RPO),Service
78001023,2025-02-28,DKK,-1546586.22,-207595.47,Credit,58510,CC104,Recruitment Process Outsourcing (RPO),Service
78001023,2025-02-14,DKK,-1858529.73,-249467.08,Credit,56616,CC106,Facilities Management Contract,Service
78001023,2025-06-22,DKK,1085547.27,145711.04,Debit,59210,CC101,Facilities Management Contract,Service
78001023,2025-04-19,DKK,-360935.11,-48447.67,Credit,51493,CC101,Environmental Compliance Audits,Service
78001023,2025-12-01,DKK,-83980.96,-11272.61,Credit,51645,CC100,Global Tax Advisory Services,Service
78001023,2025-09-21,DKK,254651.31,34181.38,Debit,59210,CC107,Global Tax Advisory Services,Service
78001023,2025-12-05,DKK,-14230.56,-1910.14,Credit,56629,CC106,Employee Relocation Services,Service
78001023,2025-01-30,DKK,-7040.73,-945.06,Credit,58510,CC102,Employee Relocation Services,Service
78001023,2025-04-26,DKK,-1578843.67,-211925.32,Credit,58510,CC107,Sustainability Reporting Consulting,Service
78001023,2025-01-09,DKK,-2434607.39,-326792.94,Credit,51645,CC101,Sustainability Reporting Consulting,Service
78001023,2025-09-05,DKK,404667.29,54317.76,Debit,51645,CC101,Sustainability Reporting Consulting,Service
78001023,2025-03-10,DKK,-3584537.78,-481146.01,Credit,56629,CC102,Regional Payroll Processing Services,Service
78001023,2025-06-16,DKK,4022.44,539.92,Debit,55399,CC105,Regional Payroll Processing Services,Service
78001023,2025-01-08,DKK,2591586.99,347864.03,Debit,59210,CC106,Regional Payroll Processing Services,Service
78001023,2025-07-18,DKK,-2204436.83,-295897.56,Credit,58510,CC109,Custom E-commerce Platform Support,Service
78001023,2025-07-16,DKK,160785.13,21581.9,Debit,55399,CC100,Custom E-commerce Platform Support,Service
78001023,2025-03-16,DKK,1574046.41,211281.4,Debit,58510,CC104,Custom E-commerce Platform Support,Service
78001023,2025-11-27,DKK,2925314.15,392659.62,Debit,58510,CC101,Custom E-commerce Platform Support,Service
78001023,2025-01-10,DKK,2169237.17,291172.77,Debit,58510,CC109,Custom E-commerce Platform Support,Service
78001023,2025-08-04,DKK,-2325713.62,-312176.32,Credit,58510,CC101,HR Benefits Administration,Service
78001023,2025-05-02,DKK,-748700.13,-100496.66,Credit,55399,CC108,HR Benefits Administration,Service
78001023,2025-10-25,DKK,-1383558.8,-185712.59,Credit,58510,CC101,HR Benefits Administration,Service
78001023,2025-08-20,DKK,-3901494.18,-523690.49,Credit,56616,CC102,HR Benefits Administration,Service
78001023,2025-05-19,DKK,132437.87,17776.9,Debit,51493,CC106,HR Benefits Administration,Service
78001023,2025-02-28,DKK,-675521.64,-90674.05,Credit,58510,CC109,IT Helpdesk and Support Contract,Service
78001023,2025-01-21,DKK,-4444300.72,-596550.43,Credit,56616,CC107,IT Helpdesk and Support Contract,Service
78001023,2025-08-08,DKK,701818.07,94203.77,Debit,56616,CC107,IT Helpdesk and Support Contract,Service
78001023,2025-09-23,DKK,62346.97,8368.72,Debit,56629,CC105,Janitorial Services,Service
78001023,2025-01-18,DKK,-1191.38,-159.92,Credit,56616,CC107,Translation and Localization Services,Service
78001023,2025-08-28,DKK,306312.31,41115.75,Debit,56616,CC107,Translation and Localization Services,Service
78001023,2025-04-16,DKK,240730.46,32312.81,Debit,59210,CC102,Translation and Localization Services,Service
78001023,2025-11-29,DKK,-872036.22,-117051.84,Credit,51493,CC108,Travel Management Services,Service
78001023,2025-11-30,DKK,-20.23,-2.72,Credit,59210,CC106,Travel Management Services,Service
78001023,2025-12-02,DKK,308127.76,41359.43,Debit,59210,CC106,Travel Management Services,Service
78001023,2025-08-04,DKK,872036.22,117051.84,Debit,59210,CC106,Travel Management Services,Service
78001023,2025-11-29,DKK,6559349.98,880449.66,Debit,56616,CC101,Recruitment Agency Fees,Service
78001023,2025-08-13,DKK,1696495.36,227717.5,Debit,51493,CC103,Health and Safety Audits,Service
78001023,2025-06-07,DKK,672204.52,90228.79,Debit,59210,CC107,Health and Safety Audits,Service
78001023,2025-08-09,DKK,-328371.77,-44076.75,Credit,56629,CC100,Waste Management Contract,Service
78001023,2025-05-22,DKK,-9627.51,-1292.28,Credit,51493,CC108,Waste Management Contract,Service
78001023,2025-10-15,DKK,-343815.09,-46149.68,Credit,56616,CC101,Document Shredding Services,Service
78001023,2025-04-14,DKK,-2992288.83,-401649.51,Credit,55399,CC106,Document Shredding Services,Service
78001023,2025-12-02,DKK,-1091730.89,-146541.06,Credit,56616,CC101,Document Shredding Services,Service
78001023,2025-07-13,DKK,3297.91,442.67,Debit,56616,CC101,Document Shredding Services,Service
78001023,2025-04-05,DKK,-3009871.21,-404009.56,Credit,51493,CC100,Accounting and Audit Services,Service
78001023,2025-09-29,DKK,-737002.11,-98926.46,Credit,56616,CC107,Legal Document Review Fees,Service
78001023,2025-10-10,DKK,396441.13,53213.57,Debit,56616,CC107,Legal Document Review Fees,Service
78001023,2025-03-04,DKK,-29532.89,-3964.15,Credit,51493,CC101,Microsoft 365 Enterprise License,Service
78001023,2025-12-30,DKK,-751087.95,-100817.17,Credit,51493,CC101,Microsoft 365 Enterprise License,Service
78001023,2025-04-15,DKK,-98455.95,-13215.56,Credit,56616,CC101,Telecommunications Services,Service
78001023,2025-04-22,DKK,-81128.31,-10889.71,Credit,55399,CC105,Telecommunications Services,Service
78001023,2025-02-23,DKK,-226324.41,-30379.12,Credit,59210,CC109,Adobe Creative Cloud Subscription,Service
78001023,2025-09-23,DKK,180162.41,24182.87,Debit,51645,CC108,Adobe Creative Cloud Subscription,Service
78001023,2025-01-29,DKK,690885.81,92736.35,Debit,59210,CC109,Adobe Creative Cloud Subscription,Service
78001023,2025-11-17,DKK,4719938.26,633548.76,Debit,59210,CC109,Adobe Creative Cloud Subscription,Service
78001023,2025-07-26,DKK,-26525.43,-3560.46,Credit,51493,CC100,Video Conferencing Platform Subscription (Zoom),Service
78001023,2025-06-15,DKK,-2413630.42,-323977.24,Credit,51493,CC102,Video Conferencing Platform Subscription (Zoom),Service
78001023,2025-09-29,DKK,1302928.93,174889.79,Debit,51493,CC102,Video Conferencing Platform Subscription (Zoom),Service
78001023,2025-09-06,DKK,-2838605.02,-381020.81,Credit,56616,CC109,Power BI Pro License,Service
78001023,2025-01-07,DKK,113501.65,15235.12,Debit,51493,CC101,Power BI Pro License,Service
78001023,2025-01-12,DKK,-47229.7,-6339.56,Credit,51493,CC108,Antivirus Software Subscription,Service
78001023,2025-10-16,DKK,-1911580.47,-256587.98,Credit,58510,CC103,Antivirus Software Subscription,Service
78001023,2025-11-14,DKK,3034272.57,407284.91,Debit,58510,CC103,Antivirus Software Subscription,Service
78001023,2025-10-29,DKK,2180931.26,292742.45,Debit,58510,CC103,Antivirus Software Subscription,Service
78001023,2025-09-10,DKK,145518.34,19532.66,Debit,59210,CC103,Antivirus Software Subscription,Service
78001023,2025-08-13,DKK,-563196.65,-75596.87,Credit,58510,CC108,Domain Registration and Hosting,Service
78001023,2025-11-29,DKK,-801552.16,-107590.89,Credit,58510,CC108,Domain Registration and Hosting,Service
78001023,2025-05-22,DKK,-2332805.15,-313128.21,Credit,55399,CC106,Domain Registration and Hosting,Service
78001023,2025-04-25,DKK,195390.81,26226.95,Debit,58510,CC108,Domain Registration and Hosting,Service
78001023,2025-09-23,DKK,-2497835.1,-335279.88,Credit,58510,CC101,Expense Management Software License,Service
78001023,2025-02-10,DKK,-1446651.86,-194181.46,Credit,58510,CC101,Expense Management Software License,Service
78001023,2025-03-15,DKK,331897.96,44550.06,Debit,58510,CC101,Expense Management Software License,Service
78001023,2025-10-14,DKK,1146452.66,153886.26,Debit,58510,CC103,Expense Management Software License,Service
78001023,2025-06-09,DKK,-21305.84,-2859.84,Credit,59210,CC104,Time Tracking Software Subscription,Service
78001023,2025-11-20,DKK,872178.23,117070.9,Debit,59210,CC104,Time Tracking Software Subscription,Service
78001023,2025-12-17,DKK,-1937720.26,-260096.68,Credit,55399,CC102,E-signature Platform Subscription (DocuSign),Service
78001023,2025-10-17,DKK,-914976.86,-122815.69,Credit,59210,CC106,E-signature Platform Subscription (DocuSign),Service
78001023,2025-12-05,DKK,-4157.6,-558.07,Credit,51493,CC103,E-signature Platform Subscription (DocuSign),Service
78001023,2025-09-15,DKK,365168.1,49015.85,Debit,51493,CC103,E-signature Platform Subscription (DocuSign),Service
78001023,2025-09-27,DKK,-656731.74,-88151.91,Credit,56616,CC101,Online Survey Tool Subscription,Service
78001023,2025-01-28,DKK,3334.94,447.64,Debit,51645,CC101,Online Survey Tool Subscription,Service
78001023,2025-08-14,DKK,136820.67,18365.19,Debit,59210,CC109,Online Survey Tool Subscription,Service
78001024,2025-02-02,EUR,64715695.59,8686670.55,Debit,56616,CC105,SAP Enterprise License,Service
78001024,2025-09-06,EUR,-38739509.16,-5199934.12,Credit,45015,CC109,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001024,2025-10-31,EUR,3092352.61,415080.89,Debit,40211,CC102,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001024,2025-07-13,EUR,1625961.0,218249.8,Debit,42307,CC108,ABS Plastic Resin (Acrylonitrile Butadiene Styrene),Procurement
78001024,2025-10-28,EUR,73704518.9,9893224.01,Debit,45015,CC103,Polyethylene Packaging Film,Procurement
78001024,2025-07-05,EUR,-10899924.97,-1463077.18,Credit,42307,CC107,Injection Molding Machinery Spare Parts,Procurement
78001024,2025-07-30,EUR,-3161048.49,-424301.81,Credit,40211,CC102,Automated Sorting System Components,Procurement
78001024,2025-03-04,EUR,3477964.11,466840.82,Debit,40211,CC102,Automated Sorting System Components,Procurement
78001024,2025-01-17,EUR,-27896497.91,-3744496.36,Credit,40211,CC108,Silicone Rubber for Minifigure Accessories,Procurement
78001024,2025-09-14,EUR,29434708.41,3950967.57,Debit,40211,CC108,Silicone Rubber for Minifigure Accessories,Procurement
78001024,2025-01-18,EUR,4581336.62,614944.51,Debit,40721,CC103,Silicone Rubber for Minifigure Accessories,Procurement
78001024,2025-10-03,EUR,-2427279.4,-325809.32,Credit,45015,CC109,Custom Steel Molds for Bricks,Procurement
78001024,2025-12-16,EUR,-25189545.64,-3381147.07,Credit,42307,CC109,Custom Steel Molds for Bricks,Procurement
78001024,2025-08-13,EUR,-5287625.46,-709748.38,Credit,42307,CC109,Custom Steel Molds for Bricks,Procurement
78001024,2025-04-19,EUR,5287625.46,709748.38,Debit,42307,CC109,Custom Steel Molds for Bricks,Procurement
78001024,2025-12-30,EUR,-4224302.08,-567020.41,Credit,42307,CC108,Boxboard Packaging Cartons,Procurement
78001024,2025-11-06,EUR,12563775.7,1686412.85,Debit,40211,CC107,Boxboard Packaging Cartons,Procurement
78001024,2025-11-04,EUR,3490407.51,468511.08,Debit,40211,CC107,Primary Cardboard Shipping Boxes,Procurement
78001024,2025-10-25,EUR,-156920.65,-21063.17,Credit,40211,CC100,Printing Inks for Packaging,Procurement
78001024,2025-01-19,EUR,-260095.94,-34912.21,Credit,40211,CC108,Printing Inks for Packaging,Procurement
78001024,2025-07-02,EUR,444513.76,59666.28,Debit,40211,CC100,Printing Inks for Packaging,Procurement
78001024,2025-06-25,EUR,1907691.41,256065.96,Debit,40211,CC108,Printing Inks for Packaging,Procurement
78001024,2025-01-01,EUR,-9236499.57,-1239798.6,Credit,40211,CC108,Thermal Transfer Barcode Labels,Procurement
78001024,2025-06-27,EUR,7269622.05,975788.19,Debit,42307,CC100,Warehouse Conveyor Belts,Procurement
78001024,2025-11-23,EUR,11337023.38,1521748.1,Debit,40721,CC103,Shrink Wrap Film,Procurement
78001024,2025-06-11,EUR,-5411019.83,-726311.39,Credit,42307,CC107,Robotic Arm Grippers & End Effectors,Procurement
78001024,2025-08-21,EUR,-4257329.14,-571453.58,Credit,42307,CC107,Robotic Arm Grippers & End Effectors,Procurement
78001024,2025-10-22,EUR,-335897.18,-45086.87,Credit,45015,CC100,Steel Pallets and Racking,Procurement
78001024,2025-07-01,EUR,-65.37,-8.77,Credit,45015,CC100,Steel Pallets and Racking,Procurement
78001024,2025-04-27,EUR,-8701199.43,-1167946.23,Credit,45015,CC100,Steel Pallets and Racking,Procurement
78001024,2025-07-10,EUR,-11973890.36,-1607233.61,Credit,40721,CC102,Steel Pallets and Racking,Procurement
78001024,2025-01-23,EUR,-1039364.97,-139512.08,Credit,40721,CC101,RFID Tags for Inventory Tracking,Procurement
78001024,2025-12-23,EUR,-6919595.4,-928804.75,Credit,45015,CC107,Industrial Cleaning Chemicals,Procurement
78001024,2025-02-16,EUR,-2239199.91,-300563.75,Credit,40211,CC108,Mold Release Agents,Procurement
78001024,2025-11-14,EUR,-6019812.38,-808028.51,Credit,45015,CC107,Mold Release Agents,Procurement
78001024,2025-07-22,EUR,-15270.54,-2049.74,Credit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001024,2025-07-14,EUR,-1162.35,-156.02,Credit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001024,2025-02-05,EUR,23597.96,3167.51,Debit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001024,2025-10-05,EUR,435473.68,58452.84,Debit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001024,2025-08-04,EUR,-11335834.95,-1521588.58,Credit,42307,CC103,Compressed Air Filters and Hoses,Procurement
78001024,2025-05-03,EUR,242915.15,32606.06,Debit,45015,CC100,Machine Tooling Inserts,Procurement
78001024,2025-11-12,EUR,7871031.84,1056514.34,Debit,40211,CC101,Machine Tooling Inserts,Procurement
78001024,2025-05-26,EUR,11459825.3,1538231.58,Debit,40211,CC108,Fire Suppression System Parts,Procurement
78001024,2025-07-08,EUR,199407.65,26766.13,Debit,45015,CC108,Fire Suppression System Parts,Procurement
78001024,2025-02-10,EUR,-1800265.4,-241646.36,Credit,42307,CC100,Replacement Conveyor Rollers,Procurement
78001024,2025-10-25,EUR,445.02,59.73,Debit,45015,CC102,Replacement Conveyor Rollers,Procurement
78001024,2025-07-06,EUR,-231934.63,-31132.17,Credit,45015,CC107,Forklift Spare Parts,Procurement
78001024,2025-08-30,EUR,2084896.08,279851.82,Debit,40721,CC100,Forklift Spare Parts,Procurement
78001024,2025-07-21,EUR,-1812761.07,-243323.63,Credit,42307,CC100,Safety Signage and Floor Markings,Procurement
78001024,2025-10-05,EUR,323754.0,43456.91,Debit,40721,CC104,Safety Signage and Floor Markings,Procurement
78001024,2025-01-04,EUR,2295.48,308.12,Debit,42307,CC105,Waste Management Bins & Bags,Procurement
78001024,2025-07-08,EUR,3248423.94,436030.06,Debit,42307,CC102,Waste Management Bins & Bags,Procurement
78001024,2025-12-08,EUR,-634001.21,-85100.83,Credit,40721,CC107,Hydraulic Fluid for Machines,Procurement
78001024,2025-04-21,EUR,634001.21,85100.83,Debit,45015,CC109,Hydraulic Fluid for Machines,Procurement
78001024,2025-06-13,EUR,-80018.35,-10740.72,Credit,40721,CC103,First Aid Kit Supplies,Procurement
78001024,2025-01-23,EUR,-1354972.69,-181875.53,Credit,40721,CC103,First Aid Kit Supplies,Procurement
78001024,2025-08-05,EUR,-1242273.21,-166748.08,Credit,40721,CC105,Industrial Batteries (General),Procurement
